3-комнатная квартира,28 000 000 〒, 4/5 этаж, 65 м²,"панельный дом, 1977 г.п., состояние: хорошее, жил. площадь 47 кв.м., кухня 6 кв.м., санузел раздельный, интернет через TV кабель, Продам, варианты !"
4-комнатная квартира,от 60 446 750 〒,, 132.85 м²,"жил. комплекс LakeTown,  г.п., жил. площадь 74.53 кв.м., кухня 16.86 кв.м., потолки 2.7м., санузел 2 с/у и более, Современный ЖК Lake Town в Алматы находится в удачном месте возле живописного озера Сайран и зеленой зоны. Это центральная часть столицы, где нет городской суеты, напрот…"
2-комнатная квартира,36 300 000 〒, 2/2 этаж, 50 м²,"кирпичный дом, 1957 г.п., состояние: евроремонт, жил. площадь 30 кв.м., кухня 9 кв.м., потолки 3м., санузел совмещенный, телефон: отдельный, интернет оптика, частично меблирована, Уютная, светлая 2-х комнатная квартира в самом центре города. Дом качественной советской постройки, кап ремонт в подъез…"
2-комнатная квартира,от 21 973 440 〒,, 48.7 м²,"жил. комплекс Nomad 2,  г.п., потолки 2.7м., санузел совмещенный, Современный жилой комплекс Nomad 2 располагается в тихом и уютном Алмалинском районе от улиц Толе би и Гагарина. Преимущества:✅Стадионы и спортивные площадк…"
2-комнатная квартира,29 900 000 〒, 2/5 этаж, 53 м²,"кирпичный дом, 1983 г.п., состояние: хорошее, санузел раздельный, пустая, Продается 2-х комнатная квартира улучшенной планировки. комнаты изолированные, кухня большая, с/у раздельный. Дом кирпичный, во дворах, рядом есть все для комфортного проживания"
4-комнатная квартира,42 000 000 〒, 2/5 этаж, 90 м²,"кирпичный дом, 1983 г.п., Продаётся шикарная квартира с шикарным ремонтом: - дорогой ламинат 33 класса - окна из натурального дерева (стеклопакет ЛИК) - кухня FRANKE - санузлы отделаны кафелем от Kerama Marazzi - очиститель воды Aura (3-х фильтровая очистительная система) - сигнализация, датч…"
3-комнатная квартира,42 000 000 〒, 2/5 этаж, 90 м²,"кирпичный дом, 1983 г.п., Продаётся шикарная квартира с шикарным ремонтом: - дорогой ламинат 33 класса - окна из натурального дерева (стеклопакет ЛИК) - кухня FRANKE - санузлы отделаны кафелем от Kerama Marazzi - очиститель воды Aura (3-х фильтровая очистительная система) - сигнализация, датч…"
4-комнатная квартира,93 000 000 〒, 3/21 этаж, 132 м²,"жил. комплекс Столичный Центр, монолитный дом, 2004 г.п., состояние: свободная планировка, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет оптика, частично меблирована, Подробности по телефону"
3-комнатная квартира,29 000 000 〒, 1/5 этаж, 69 м²,"кирпичный дом, 1991 г.п., состояние: хорошее, жил. площадь 46 кв.м., кухня 9 кв.м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Внимание! Удачное предложение! Продажа 3-х комнатной, просторной, уютной квартиры. Кирпичный дом - летом прохладно, зимой тепло. Кварт…"
2-комнатная квартира,33 900 000 〒, 5/6 этаж, 63 м²,"кирпичный дом, 1976 г.п., состояние: хорошее, жил. площадь 37 кв.м., кухня 10 кв.м., потолки 2.85м., санузел совмещенный, телефон: отдельный, интернет оптика, частично меблирована, Квартира в Совминовском доме (строили для госбанка КазССР) в старом центре города с новым лифтом, максимальна удобна…"
1-комнатная квартира,27 500 000 〒, 1/4 этаж, 32 м²,"кирпичный дом, 1966 г.п., 1 этаж, нижняя сторона Абая/Байтурсынова. Все окна выходят на Абая. Удобно под: бизнес, аренду, проживание"
3-комнатная квартира,от 62 799 000 〒,, 114.18 м²,"жил. комплекс LakeTown,  г.п., жил. площадь 58.84 кв.м., кухня 18.57 кв.м., потолки 2.7м., санузел 2 с/у и более, Современный ЖК Lake Town в Алматы находится в удачном месте возле живописного озера Сайран и зеленой зоны. Это центральная часть столицы, где нет городской суеты, напрот…"
4-комнатная квартира,43 500 000 〒, 5/5 этаж, 92 м²,"кирпичный дом, 1993 г.п., состояние: хорошее, санузел раздельный, интернет ADSL, Продается большая 4х комнатная квартира. Две квартиры на площадке на каждом этаже Удобная планировка, сквозная, окна восток и запад Сверху имеется тех этаж, проблем с крышей никогда не было, был произведен капитальны…"
2-комнатная квартира,21 500 000 〒, 5/5 этаж, 48 м²,"панельный дом, 1987 г.п., состояние: хорошее, жил. площадь 26 кв.м., кухня 11 кв.м., потолки 2м., санузел совмещенный, Эксклюзивное предложение агентства недвижимости ""АльДиС"" ! Продается отличная двухкомнатная квартира улучшенной планировки. По очень привлекательной цене. Не угловая. к…"
4-комнатная квартира,35 500 000 〒, 5/5 этаж, 90 м²,"панельный дом, 1988 г.п., состояние: хорошее, жил. площадь 74 кв.м., кухня 12 кв.м., санузел раздельный, частично меблирована, Эксклюзивное предложение продается 4-ех комнатная квартира в замечательном районе города ! Год Свежий ! Ремонт сделан для себя! Заезжай и живи! С крышей проблем не…"
1-комнатная квартира,20 500 000 〒, 4/8 этаж, 37 м²,"монолитный дом, 1977 г.п., состояние: среднее, санузел совмещенный, частично меблирована, Арбат/ ЦУМ в шаговой доступности"
1-комнатная квартира,от 28 263 400 〒,, 48.73 м²,"жил. комплекс LakeTown,  г.п., жил. площадь 19.37 кв.м., кухня 13.66 кв.м., потолки 2.7м., санузел совмещенный, Современный ЖК Lake Town в Алматы находится в удачном месте возле живописного озера Сайран и зеленой зоны. Это центральная часть столицы, где нет городской суеты, напротив…"
2-комнатная квартира,от 22 108 800 〒,, 49 м²,"жил. комплекс Nomad 2,  г.п., потолки 2.7м., санузел совмещенный, Современный жилой комплекс Nomad 2 располагается в тихом и уютном Алмалинском районе от улиц Толе би и Гагарина. Преимущества:✅Стадионы и спортивные площадк…"
1-комнатная квартира,22 500 000 〒, 4/5 этаж, 35 м²,"кирпичный дом, 1989 г.п., состояние: хорошее, потолки 2.7м., санузел совмещенный, частично меблирована, Квартира однокомнатная, со свежим ремонтом, меняли все полностью, делали для себя. Продаем в связи с переездом. Будет небольшой торг"
3-комнатная квартира,46 000 000 〒, 9/15 этаж, 73.6 м²,"жил. комплекс Многофункциональный жилой комплекс Евразия, монолитный дом, 2015 г.п., состояние: евроремонт, жил. площадь 40 кв.м., кухня 15 кв.м., потолки 2.75м., санузел совмещенный, телефон: отдельный, интернет через TV кабель, полностью меблирована, Документы ВСЕ ПОРЯДКЕ МОЖНО ИПОТЕКУ"
2-комнатная квартира,24 199 910 〒, 1/5 этаж, 54 м²,"панельный дом, 1980 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Продаётся 2х комнатная квартира улучшенной планировки в отличном районе. Квартира находится на 1 этаже, высокий цоколь дома, имеется сухой подвал, есть кладовая, остеклённый…"
2-комнатная квартира,от 29 925 100 〒,, 51.6 м²,"жил. комплекс LakeTown,  г.п., потолки 2.7м., санузел совмещенный, Жилой комплекс Lake Town – проект застройщика BIGroup.Дом привлекателен как для деловых, мобильных людей, так и для домоседов, любящих спокойный и уютный отдых на природе.…"
2-комнатная квартира,26 500 000 〒, 5/7 этаж, 52 м²,"кирпичный дом, 1982 г.п., состояние: хорошее, санузел раздельный, Продается двухкомнатная квартира улучшенной планировки в хорошем кирпичном доме! Квартира находится на 5 этаже 7ми этажного дома. Квартира не требует срочных вложений, можно заехать и жить. Район с хорошо развитой инфраструктурой…"
3-комнатная квартира,27 500 000 〒, 2/5 этаж, 60 м²,"панельный дом, 1980 г.п., состояние: хорошее, жил. площадь 40.3 кв.м., кухня 6 кв.м., потолки 2.6м., санузел раздельный, телефон: отдельный, интернет оптика, частично меблирована, 3х комнатная квартира в хорошем состоянии с развитой инфраструктурой, все в шаговой доступности школы, детские сад…"
1-комнатная квартира,55 000 000 〒, 6/12 этаж, 50.9 м²,"жил. комплекс Exclusive Life, монолитный дом, 2019 г.п., состояние: евроремонт, жил. площадь 28.6 кв.м., кухня 9 кв.м., потолки 3м., санузел совмещенный, полностью меблирована, Вашему вниманию представляю ШИКАРНУЮ квартиру в самом сердце южной столицы в ЖК Exclusive Life! Квартира продается с мебе…"
4-комнатная квартира,165 000 000 〒, 11/12 этаж, 179.5 м²,"жил. комплекс Exclusive Life, монолитный дом, 2019 г.п., состояние: евроремонт, жил. площадь 98.3 кв.м., кухня 20.2 кв.м., потолки 3м., санузел 2 с/у и более, пустая, Продам квартиру в историческом центре города Золотой Квадрат, Элитный Жилой Комплекс Бизнес класса Exclusivе Life! охраняемый дво…"
2-комнатная квартира,от 39 484 500 〒,, 71.79 м²,"жил. комплекс LakeTown,  г.п., жил. площадь 42.31 кв.м., кухня 13.1 кв.м., потолки 2.7м., санузел совмещенный, Современный ЖК Lake Town в Алматы находится в удачном месте возле живописного озера Сайран и зеленой зоны. Это центральная часть столицы, где нет городской суеты, напротив…"
2-комнатная квартира,от 23 328 000 〒,, 54 м²,"жил. комплекс Nomad 2,  г.п., потолки 2.7м., санузел совмещенный, Современный жилой комплекс Nomad 2 располагается в тихом и уютном Алмалинском районе от улиц Толе би и Гагарина. Преимущества:✅Стадионы и спортивные площадк…"
2-комнатная квартира,20 400 000 〒, 5/5 этаж, 51 м²,"панельный дом, 1978 г.п., состояние: хорошее, санузел совмещенный, частично меблирована, ЭКСКЛЮЗИВНОЕ ПРЕДЛОЖЕНИЕ. Продается 2х комнатная квартира улучшенной планировки. Квартира угловая, угол утеплен внутри квартиры. Квартира светлая и уютная. комнаты изолированные, высокий потолок, совмещенный с…"
4-комнатная квартира,61 360 000 〒, 9/13 этаж, 104 м²,"монолитный дом, 2020 г.п., состояние: свободная планировка, потолки 3м., Добро пожаловать, в апартаменты бизнес-класса «Double Star»! Сити - комплекс «Double Star» приглашает Вас, в тихую гавань в центре городской жизни! Комплекс со строгим качественным фасадом, без всяких намеков на вычурн…"
4-комнатная квартира,67 980 000 〒, 5/10 этаж, 113.3 м²,"жил. комплекс Nur-Ay Residence, монолитный дом, 2021 г.п., состояние: свободная планировка, Ультра современный жилой комплекс бизнес-класса “Nur-AY Residence” Преимущества: • Центр города • Детская и спортивная площадка • двухуровневый паркинг • Высокая сейсмостойкость • Охраняемая террито…"
2-комнатная квартира,37 660 000 〒, 4/10 этаж, 53.8 м²,"жил. комплекс Nur-Ay Residence, монолитный дом, 2021 г.п., состояние: свободная планировка, потолки 3м., Престижный ЖК Nur-Ay Residence расположился в центральной части города Алматы в хорошо развитом Алмалинском районе, где хорошая транспортная развязка и имеются все необходимые объек…"
2-комнатная квартира,29 100 000 〒, 5/13 этаж, 48.5 м²,"жил. комплекс Double Star, монолитный дом, 2021 г.п., состояние: свободная планировка, Добро пожаловать, в апартаменты бизнес-класса «Double Star»! Сити - комплекс «Double Star» приглашает Вас, в тихую гавань в центре городской жизни! Комплекс со строгим качественным фасадом, без всяких намеков…"
3-комнатная квартира,35 712 000 〒, 7/17 этаж, 76.8 м²,"жил. комплекс Assem Plaza, монолитный дом, 2021 г.п., состояние: свободная планировка, потолки 3м., Презентабельная Assem Plaza - жилой комплекс, расположенный в историческом центре города Алматы в продвинутом Алмалинском районе с благоприятной городской экологией. Преимущества: ✅расположение…"
3-комнатная квартира,44 400 000 〒, 12/17 этаж, 88.8 м²,"жил. комплекс Assem Plaza, монолитный дом, 2021 г.п., состояние: свободная планировка, потолки 3м., Презентабельная Assem Plaza - жилой комплекс, расположенный в историческом центре города Алматы в продвинутом Алмалинском районе с благоприятной городской экологией. Преимущества: ✅расположение…"
2-комнатная квартира,35 640 000 〒, 17/17 этаж, 59.4 м²,"жил. комплекс Assem Plaza, монолитный дом, 2021 г.п., состояние: свободная планировка, Ультра современный жилой комплекс бизнес-класса “Assem Plaza” Преимущества: • Центр города • Детская и спортивная площадка • двухуровневый паркинг • Высокая сейсмостойкость • Охраняемая территория Расположение…"
4-комнатная квартира,66 960 000 〒, 7/10 этаж, 108 м²,"жил. комплекс Nur-Ay Residence, монолитный дом, 2021 г.п., состояние: свободная планировка, Ультра современный жилой комплекс бизнес-класса “Nur-AY Residence” Преимущества: • Центр города • Детская и спортивная площадка • Двухуровневый паркинг • Высокая сейсмостойкость • Охраняемая террито…"
3-комнатная квартира,54 948 000 〒, 4/13 этаж, 96.4 м²,"жил. комплекс Double Star, монолитный дом, 2021 г.п., состояние: свободная планировка, потолки 3м., Добро пожаловать, в апартаменты бизнес-класса «Double Star»! Сити - комплекс «Double Star» приглашает Вас, в тихую гавань в центре городской жизни! Комплекс со строгим качественным фасадом, без вся…"
2-комнатная квартира,от 41 030 000 〒,, 74.6 м²,"жил. комплекс LakeTown,  г.п., жил. площадь 38.91 кв.м., кухня 15.41 кв.м., потолки 2.7м., санузел раздельный, Современный ЖК Lake Town в Алматы находится в удачном месте возле живописного озера Сайран и зеленой зоны. Это центральная часть столицы, где нет городской суеты, напротив…"
1-комнатная квартира,18 300 000 〒, 5/5 этаж, 33 м²,"панельный дом, 1982 г.п., состояние: хорошее, санузел совмещенный, частично меблирована, Продается квартира в замечательном районе нашего города, с очень развитой инфраструктурой. В шаговой доступности 4 школы, детсады, ТРЦ Глобус, станции метро, под домом гипермаркет Смол"
3-комнатная квартира,24 500 000 〒, 4/5 этаж, 66 м²,"панельный дом, 1975 г.п., состояние: хорошее, санузел раздельный, частично меблирована, (№15066) пластиковые окна, встроенная кухня, новая сантехника Планировка ВЕЛИКАН. Состояние заезжай и живи. Свежий год постройки. Большие окна, за счет чего квартира кажется еще больше и светлее"
1-комнатная квартира,21 800 000 〒, 6/9 этаж, 40.5 м²,"панельный дом, 1980 г.п., состояние: хорошее, санузел совмещенный, частично меблирована, Продается замечательная квартира, улучшенной планировки в отличном районе города. Окна выходлят во двор. Ремонт капитальный делали 5 лет назад"
5-комнатная квартира,73 000 000 〒, 3/3 этаж, 170 м²,"кирпичный дом, 1958 г.п., состояние: евроремонт, жил. площадь 101 кв.м., кухня 26 кв.м., санузел 2 с/у и более, Вашему вниманию представляется отличный вариант 5 комнатной квартиры Полностью меблирована, с техникой В квартире имеется несколько гардеробных Сауна с инфракрасными лучами, что оче…"
3-комнатная квартира,от 44 112 375 〒,, 78.08 м²,"жил. комплекс LakeTown,  г.п., потолки 2.7м., санузел 2 с/у и более, Современный ЖК Lake Town в Алматы находится в удачном месте возле живописного озера Сайран и зеленой зоны. Это центральная часть столицы, где нет городской суеты, напротив – вокруг царит атмосфера спокойст…"
4-комнатная квартира,36 000 000 〒, 5/5 этаж, 90 м²,"панельный дом, 1988 г.п., состояние: хорошее, жил. площадь 74 кв.м., кухня 12 кв.м., телефон: есть возможность подключения, интернет ADSL, частично меблирована, Эксклюзивное предложение продается 4-ех комнатная квартира в замечательном районе города ! Год Свежий ! Ремонт сделан для себя! Заезжай…"
3-комнатная квартира,27 400 000 〒, 4/5 этаж, 61 м²,"В залоге, панельный дом, 1977 г.п., состояние: хорошее, санузел раздельный, телефон: есть возможность подключения, интернет ADSL, частично меблирована, Доброго времени суток! Квартира полностью готова к продаже. Квартира в отличном состоянии, с хорошим ремонтом! Дом панельный! Район очень хороши…"
2-комнатная квартира,23 700 000 〒, 4/5 этаж, 54 м²,"панельный дом, 1985 г.п., состояние: хорошее, санузел раздельный, телефон: есть возможность подключения, интернет ADSL, Тёплая, светлая квартира в хорошем состоянии с адекватной ценой. С документами абсолютно все в порядке, не в залоге. Хороший двор, приветливые, улыбчивые соседи. Инфраструкту…"
3-комнатная квартира,26 900 000 〒, 1/5 этаж, 56 м²,"панельный дом, 1981 г.п., состояние: евроремонт, санузел совмещенный, телефон: отдельный, интернет ADSL, полностью меблирована, Квартира перепланирована из трехкомнатной в ЧЕТЫРЕХкомнатНУЮ. Все комнаты изолированные. Сделан качественный ремонт. Полностью замена труб и батарей и стояков на пластиков…"
2-комнатная квартира,от 24 019 200 〒,, 55.6 м²,"жил. комплекс Nomad 2,  г.п., потолки 2.7м., санузел совмещенный, Современный жилой комплекс Nomad 2 располагается в тихом и уютном Алмалинском районе от улиц Толе би и Гагарина. Преимущества:✅Стадионы и спортивные площадк…"
2-комнатная квартира,26 500 000 〒, 5/7 этаж, 52 м²,"кирпичный дом, 1982 г.п., состояние: хорошее, потолки 2.7м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Ведомственный дом срочно!"
2-комнатная квартира,23 300 000 〒, 2/4 этаж, 45 м²,"панельный дом, 1971 г.п., состояние: хорошее, санузел совмещенный, полностью меблирована, Пластиковые окна, комнаты изолированы, тихий двор, кондиционер, неугловая, встроенная кухня, счётчики. Уютная квартира, полностью меблированная с техникой, готовая к заезду, средний этаж, балкон застелен…"
2-комнатная квартира,23 000 000 〒, 1/4 этаж, 42 м²,"панельный дом, 1970 г.п., состояние: евроремонт, санузел совмещенный, полностью меблирована, Продается 2-х комнатная квартира после ремонта. вся Квартира полностью меблирована, техника новая. Крышу дома полностью заменили в 2019 году, трубы с 1 по 4 этаж заменили. Квартира тёплая не угловая…"
2-комнатная квартира,19 500 000 〒, 4/5 этаж, 45 м²,"панельный дом, 1972 г.п., потолки 2.65м., 5661547 Балкон довольно просторный Придомовая территория оборудована парковочными местами и детской площадкой Все необходимое рядом: магазины, супермаркеты, аптеки, школы и дошкольные учреждения, остановки общественного транспорта. Из окон открывается ве…"
1-комнатная квартира,14 200 000 〒, 5/10 этаж, 25 м²,"жил. комплекс Акниет, монолитный дом, 2019 г.п., состояние: хорошее, потолки 2.8м., санузел совмещенный, частично меблирована, Звоните в любое время Реальным покупателям торг"
1-комнатная квартира,26 900 000 〒, 2/5 этаж, 46 м²,"кирпичный дом, 1980 г.п., состояние: евроремонт, жил. площадь 30 кв.м., кухня 10 кв.м., потолки 2.8м., санузел раздельный, телефон: отдельный, интернет оптика, полностью меблирована, Просторная улучшенная министерская однушка в кирпиче 42 кв. м+длинный балкон 8квм, дом «СОВМИН». Кухня 10 кв, при…"
2-комнатная квартира,27 000 000 〒, 9/12 этаж, 54 м²,"монолитный дом, 1988 г.п., состояние: хорошее, санузел совмещенный, частично меблирована, Горячее предложение от агентства недвижимости ""ATRIUM HOME"". Вашему вниманию предлагается замечательная квартира в развитом районе города. Светлая, уютная квартира для комфортного проживани…"
2-комнатная квартира,25 200 000 〒, 2/5 этаж, 45 м²,"панельный дом, 1973 г.п., состояние: евроремонт, жил. площадь 30 кв.м., кухня 6 кв.м., санузел совмещенный, полностью меблирована, Продается отличная квартира по выгодной цене! Вся мебель и техника остается Окна выходят на две стороны, обе стороны во двор С документами все в порядке Заезжай и жи…"
4-комнатная квартира,50 000 000 〒, 16/18 этаж, 117 м²,"жил. комплекс Алтын Булак 2, монолитный дом, 2012 г.п., состояние: евроремонт, жил. площадь 75 кв.м., кухня 34 кв.м., санузел 2 с/у и более, телефон: есть возможность подключения, интернет проводной, полностью меблирована, Продаётся 4-х комнатная квартира в ЖК Алтынбулак2. Евроремонт. ко…"
2-комнатная квартира,25 500 000 〒, 1/3 этаж, 48 м²,"кирпичный дом, 1959 г.п., состояние: требует ремонта, жил. площадь 30 кв.м., кухня 8 кв.м., потолки 3м., санузел раздельный, телефон: есть возможность подключения, интернет через TV кабель, пустая, Продаётся 2-х комнатная квартира в центре Алматы. Дом построенный на века. Качество и безопаснос…"
4-комнатная квартира,от 51 677 850 〒,, 116.13 м²,"жил. комплекс LakeTown,  г.п., жил. площадь 73.43 кв.м., кухня 5.72 кв.м., потолки 2.7м., санузел 2 с/у и более, Современный ЖК Lake Town в Алматы находится в удачном месте возле живописного озера Сайран и зеленой зоны. Это центральная часть столицы, где нет городской суеты, напрот…"
2-комнатная квартира,40 000 000 〒, 6/15 этаж, 57 м²,"жил. комплекс Евразия, монолитный дом, 2016 г.п., состояние: евроремонт, жил. площадь 23 кв.м., кухня 22 кв.м., санузел совмещенный, телефон: есть возможность подключения, интернет ADSL, полностью меблирована, Отличное предложение!ЖК Евразия. На Масанчи Продаётся 2-х комнатная квартира. Евроремо…"
2-комнатная квартира,26 500 000 〒, 5/7 этаж, 52 м²,"кирпичный дом, 1982 г.п., состояние: евроремонт, санузел раздельный, телефон: отдельный, интернет ADSL, Продается улучшенная 2-х комнатная квартира в Центре! Документы на руках. Ипотека возможна. Не угловая, светлая и очень теплая квартира!"
2-комнатная квартира,23 000 000 〒, 1/4 этаж, 42 м²,"панельный дом, 1970 г.п., состояние: евроремонт, жил. площадь 28 кв.м., кухня 6 кв.м., санузел совмещенный, Продается 2-х комнатная квартира после ремонта. вся Квартира полностью меблирована, техника новая. Крышу дома полностью заменили в 2019 году, трубы с 1 по 4 этаж заменили. Квартира тёплая н…"
2-комнатная квартира,26 500 000 〒, 5/7 этаж, 52 м²,"кирпичный дом, 1982 г.п"
1-комнатная квартира,17 700 000 〒, 4/5 этаж, 34 м²,"кирпичный дом, 1985 г.п., состояние: среднее, (№ BDQ-9 - 25217) Продается квартира, в хорошем районе, с удобной инфраструктурой, частично меблирована, отлично подходит для инвестирования и последующей сдачи в аренду"
3-комнатная квартира,56 000 000 〒, 12/13 этаж, 140 м²,"жил. комплекс Панорама, монолитный дом, 2016 г.п., состояние: евроремонт, потолки 2.8м., санузел раздельный, телефон: есть возможность подключения, интернет оптика, пустая, Продаю 3-х комнатную квартиру в ЖК ""Панорама"". Квартира светлая, большая - 140 м2. Новая, никто не прожив…"
2-комнатная квартира,27 500 000 〒, 9/10 этаж, 70 м²,"жил. комплекс Лотос, монолитный дом, 2021 г.п., состояние: свободная планировка, жил. площадь 50 кв.м., кухня 12 кв.м., потолки 3м., пустая, Продаётся квартирав центре города в жилом комплексе Лотос террасы. двухкомнатная квартира 70 кв метром. С видом на горы и озеро. - витражными окнами, -…"
3-комнатная квартира,52 200 000 〒, 9/10 этаж, 135 м²,"жил. комплекс Лотос, монолитный дом, 2021 г.п., состояние: свободная планировка, жил. площадь 85 кв.м., кухня 35 кв.м., потолки 3м., санузел 2 с/у и более, пустая, Продаётся 3х комнатная двухэтажная квартира на 9 и 10 этажах в жилом комплексе Лотос Терраса. Расположение у озера Сайран, относ…"
2-комнатная квартира,45 000 000 〒, 14/15 этаж, 70 м²,"жил. комплекс Arbat, монолитный дом, 2019 г.п., состояние: черновая отделка, потолки 3.3м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Продается улучшенная 2-х комнатная квартира в новейшем ЖК ARBAT! Золотой квадрат! Арбат! Квартира в черновом состоянии, готов…"
2-комнатная квартира,23 000 000 〒, 1/4 этаж, 42 м²,"панельный дом, 1970 г.п., состояние: евроремонт, санузел совмещенный, Продается 2-х комнатная квартира после ремонта. вся Квартира полностью меблирована, техника новая. Крышу дома полностью заменили в 2019 году, трубы с 1 по 4 этаж заменили. Квартира тёплая не угловая, светлая, окна выходят…"
2-комнатная квартира,19 200 000 〒, 1/4 этаж, 42 м²,"панельный дом, 1969 г.п., состояние: хорошее, санузел совмещенный, частично меблирована, Пластиковые окна, улучшенная, встроенная кухня, новая сантехника, кладовка, счётчики, тихий двор. Новый светлый ремонт, тёплая зимой, прохладная летом. Во дворе имеются детские площадки, футбольное поле. Цен…"
